trip_id,duration_in_minutes,start_time,end_time,starting_station_id,ending_stating_id,bike_id,trip_route_category,passholder_type,kilometers_travelled,battery_level_at_start,battery_level_at_the_end,maximum_speed,minimum_speed,average_speed,new_user,damaged_bike
22518590,420,18/03/2017 20:02,18/03/2017 20:09,3054,3022,6647,One Way,Monthly Pass,21.71,28,45,5.6,2.61,6.94,True,False
22385304,12420,17/03/2017 7:30,17/03/2017 10:57,3075,3000,6005,One Way,Monthly Pass,5.15,21,65,11.51,0.45,8.45,True,True
18989604,1260,31/01/2017 11:21,31/01/2017 11:42,3031,3067,5984,One Way,Walk-up,24.89,22,18,6.09,4.56,6.4,True,True
18151952,720,18/01/2017 19:55,18/01/2017 20:07,3042,3078,6591,One Way,Monthly Pass,10.12,59,96,14.64,4.61,6.91,False,False
21283087,3420,04/03/2017 15:22,04/03/2017 16:19,3068,3068,6046,Round Trip,Walk-up,1.8,75,90,11.51,4.07,9.7,True,True
22692504,300,20/03/2017 17:22,20/03/2017 17:27,3068,3049,5943,One Way,Monthly Pass,4.53,41,96,7.06,0.34,7.28,True,False
17437432,2040,07/01/2017 15:19,07/01/2017 15:53,3007,3042,6690,One Way,Walk-up,1.52,14,51,6.21,4.16,5.89,True,False
20832459,600,26/02/2017 18:44,26/02/2017 18:54,3069,3055,6146,One Way,Monthly Pass,10.6,12,23,7.98,3.51,7.26,True,False
21126307,5100,02/03/2017 13:47,02/03/2017 15:12,3022,3022,6380,Round Trip,Walk-up,23.68,35,29,9.0,4.01,5.67,False,True
22951829,960,23/03/2017 19:14,23/03/2017 19:30,3063,3042,5899,One Way,Monthly Pass,12.1,93,50,10.11,0.63,5.67,False,True
20003699,360,14/02/2017 13:16,14/02/2017 13:22,3031,3005,5893,One Way,Monthly Pass,17.33,53,86,8.03,1.13,8.69,False,False
20822749,540,26/02/2017 15:42,26/02/2017 15:51,3029,3042,6223,One Way,Monthly Pass,2.09,77,65,11.01,1.53,9.97,False,False
22948147,840,23/03/2017 18:03,23/03/2017 18:17,3082,3033,6497,One Way,Monthly Pass,3.9,41,22,12.18,4.52,5.18,False,False
20314024,540,18/02/2017 16:55,18/02/2017 17:04,3023,3023,6302,Round Trip,Walk-up,9.41,82,64,14.31,0.98,7.82,False,True
23186915,4560,26/03/2017 14:11,26/03/2017 15:27,3039,3009,6370,One Way,Walk-up,2.97,83,15,9.51,3.77,8.19,False,True
17380245,240,06/01/2017 18:27,06/01/2017 18:31,3031,3032,5764,One Way,Monthly Pass,0.99,28,31,10.66,3.02,8.91,True,True
20335957,360,19/02/2017 0:33,19/02/2017 0:39,3046,3082,6224,One Way,Flex Pass,8.23,47,25,6.87,0.82,8.92,False,False
22471330,19560,18/03/2017 2:46,18/03/2017 8:12,3055,3000,6561,One Way,Walk-up,5.35,86,65,10.57,1.48,9.05,False,True
17575062,1020,09/01/2017 16:37,09/01/2017 16:54,3007,3014,6398,One Way,Monthly Pass,14.3,91,17,13.2,0.61,6.59,False,True
21757735,240,10/03/2017 14:01,10/03/2017 14:05,3074,3032,5941,One Way,Monthly Pass,18.72,20,97,7.01,1.48,8.02,True,False
20009991,180,14/02/2017 15:08,14/02/2017 15:11,3063,3063,5816,Round Trip,Walk-up,28.08,76,99,9.98,4.28,8.6,True,True
23281605,480,27/03/2017 17:01,27/03/2017 17:09,3062,3014,6285,One Way,Monthly Pass,2.67,77,19,6.62,2.98,8.79,False,True
19515438,660,06/02/2017 19:59,06/02/2017 20:10,3052,3051,5922,One Way,Monthly Pass,13.14,75,33,13.28,3.64,8.73,True,True
19746444,840,10/02/2017 12:07,10/02/2017 12:21,3018,3018,6359,Round Trip,Walk-up,12.64,96,23,7.53,3.33,9.74,False,True
23383700,540,28/03/2017 20:02,28/03/2017 20:11,3068,3066,6381,One Way,Monthly Pass,14.54,83,61,9.14,3.29,7.94,True,True
20333127,3600,18/02/2017 22:10,18/02/2017 23:10,3078,3078,6294,Round Trip,Walk-up,6.25,46,41,8.99,2.28,5.76,True,False
20074699,840,15/02/2017 12:31,15/02/2017 12:45,3056,3056,5846,Round Trip,Walk-up,7.46,30,33,11.77,0.97,9.03,False,True
21339107,360,05/03/2017 9:05,05/03/2017 9:11,3074,3011,6603,One Way,Walk-up,21.01,69,40,5.25,3.44,5.22,False,True
21688326,2220,09/03/2017 17:30,09/03/2017 18:07,3067,3031,6679,One Way,Walk-up,1.12,34,60,14.62,4.4,7.82,False,True
20822819,6780,26/02/2017 13:25,26/02/2017 15:18,3011,3011,6299,Round Trip,Walk-up,19.64,94,32,14.26,3.76,7.36,True,False
20908236,240,27/02/2017 18:53,27/02/2017 18:57,3007,3018,5725,One Way,Monthly Pass,29.49,87,31,8.78,3.5,9.79,True,False
22847240,960,22/03/2017 13:23,22/03/2017 13:39,3076,3014,6092,One Way,Monthly Pass,18.79,94,72,10.2,1.66,5.52,True,True
21063275,840,01/03/2017 19:35,01/03/2017 19:49,3014,3058,6182,One Way,Flex Pass,22.86,71,52,12.45,1.32,6.4,False,True
22125354,11520,14/03/2017 12:55,14/03/2017 16:07,3037,3000,6101,One Way,Monthly Pass,2.81,66,57,5.96,1.51,8.28,True,False
14576723,86400,25/11/2016 12:26,27/11/2016 13:20,3060,3000,6200,One Way,Walk-up,0.76,94,69,10.77,3.46,9.19,False,False
17303123,300,05/01/2017 10:06,05/01/2017 10:11,3069,3042,6186,One Way,Flex Pass,5.95,31,38,14.89,0.77,9.32,False,False
18198124,300,19/01/2017 13:34,19/01/2017 13:39,3062,3031,5845,One Way,Flex Pass,28.24,29,52,13.53,1.26,5.69,False,True
19406441,600,05/02/2017 10:44,05/02/2017 10:54,3022,3031,6583,One Way,Monthly Pass,25.4,97,66,7.95,3.91,6.7,False,True
19692739,900,09/02/2017 16:26,09/02/2017 16:41,3005,3030,6636,One Way,Monthly Pass,16.29,48,83,5.34,2.49,6.55,False,True
19159021,3120,02/02/2017 10:16,02/02/2017 11:08,3064,3064,5825,Round Trip,Walk-up,13.64,48,17,11.48,2.95,7.49,False,False
21129622,3660,02/03/2017 15:15,02/03/2017 16:16,3049,3027,4727,One Way,Walk-up,21.92,58,54,11.57,1.15,6.32,False,False
19808490,540,11/02/2017 12:38,11/02/2017 12:47,3038,3014,6681,One Way,Monthly Pass,8.83,77,32,10.81,1.92,5.51,False,False
23352365,14520,28/03/2017 8:34,28/03/2017 12:36,3062,3000,5854,One Way,Monthly Pass,13.86,22,40,7.53,1.71,6.49,True,True
21033845,1080,01/03/2017 10:14,01/03/2017 10:32,3014,3033,6238,One Way,Monthly Pass,2.9,93,54,10.78,0.83,5.71,True,False
22684966,83820,19/03/2017 16:25,20/03/2017 15:42,3063,3063,6558,Round Trip,Walk-up,19.65,57,13,11.9,0.97,8.08,False,True
22191413,660,15/03/2017 9:08,15/03/2017 9:19,3047,3076,5966,One Way,Monthly Pass,8.18,55,53,6.85,1.67,5.37,True,True
22408570,720,17/03/2017 16:07,17/03/2017 16:19,3028,3056,6390,One Way,Monthly Pass,17.38,47,84,8.14,3.06,9.38,True,False
17088807,1440,01/01/2017 13:04,01/01/2017 13:28,3029,3048,6639,One Way,Walk-up,27.05,91,68,9.82,3.99,8.4,True,False
17955846,2160,15/01/2017 15:22,15/01/2017 15:58,3040,3082,5980,One Way,Walk-up,3.27,74,61,13.12,1.44,6.65,True,True
17106183,2220,01/01/2017 20:13,01/01/2017 20:50,3049,3000,6503,One Way,Walk-up,22.58,98,40,7.12,1.61,7.28,True,True
22290366,780,16/03/2017 10:24,16/03/2017 10:37,3058,3000,6441,One Way,Walk-up,26.69,20,59,11.82,3.38,6.67,False,True
17584235,1980,09/01/2017 18:41,09/01/2017 19:14,3038,3038,6520,Round Trip,Walk-up,9.32,38,51,7.56,2.13,5.09,True,True
20167319,720,16/02/2017 18:07,16/02/2017 18:19,3081,3047,6567,One Way,Monthly Pass,19.4,14,50,10.06,4.35,7.92,False,False
20994684,300,28/02/2017 21:02,28/02/2017 21:07,3046,3049,6204,One Way,Monthly Pass,29.23,97,77,8.95,0.3,6.78,False,False
17196744,660,03/01/2017 10:35,03/01/2017 10:46,3062,3059,5845,One Way,Monthly Pass,20.35,35,67,13.43,1.75,9.25,False,True
20918548,16440,27/02/2017 17:19,27/02/2017 21:53,3024,3000,6275,One Way,Monthly Pass,7.63,44,55,13.59,0.71,6.83,True,False
18609284,720,25/01/2017 20:59,25/01/2017 21:11,3022,3065,5760,One Way,Monthly Pass,5.67,48,61,5.21,1.56,8.66,True,True
17252252,420,04/01/2017 13:47,04/01/2017 13:54,3018,3067,5820,One Way,Walk-up,15.42,52,91,10.13,4.77,5.8,False,False
17238390,960,04/01/2017 7:31,04/01/2017 7:47,3064,4108,6014,One Way,Monthly Pass,1.32,43,17,8.48,4.26,8.79,True,True
20829307,12120,26/02/2017 13:47,26/02/2017 17:09,3037,3000,6024,One Way,Walk-up,28.19,86,80,12.01,3.29,5.96,False,True
22963088,3360,23/03/2017 21:44,23/03/2017 22:40,3031,3064,6262,One Way,Walk-up,20.84,83,39,11.06,2.33,5.81,True,False
21286702,51120,04/03/2017 3:06,04/03/2017 17:18,3065,3000,6613,One Way,Walk-up,28.53,10,52,11.04,3.86,7.7,False,False
18070978,1380,17/01/2017 12:57,17/01/2017 13:20,3028,3011,5863,One Way,Monthly Pass,22.9,74,82,11.75,0.78,9.55,True,False
19881224,60,12/02/2017 17:05,12/02/2017 17:06,3064,3064,5982,Round Trip,Walk-up,10.95,70,85,9.97,3.07,8.61,False,False
18769540,1740,28/01/2017 11:24,28/01/2017 11:53,3029,3069,6332,One Way,Walk-up,23.53,27,55,14.0,4.99,6.81,False,True
19751918,360,10/02/2017 14:22,10/02/2017 14:28,3035,3076,6292,One Way,Monthly Pass,5.16,73,9,11.84,1.38,5.67,False,True
21024819,300,01/03/2017 7:30,01/03/2017 7:35,3069,3049,6010,One Way,Monthly Pass,13.52,70,59,13.6,1.33,5.6,True,False
22937347,300,23/03/2017 15:29,23/03/2017 15:34,3067,3007,6650,One Way,Monthly Pass,26.21,31,16,10.53,2.08,5.67,False,False
19892051,1260,12/02/2017 21:08,12/02/2017 21:29,3062,3034,6374,One Way,Walk-up,5.97,67,89,6.49,2.67,7.03,False,True
18296811,4380,20/01/2017 23:24,21/01/2017 0:37,3042,3042,6121,Round Trip,Walk-up,5.45,11,97,5.97,1.39,5.16,False,True
18351075,480,21/01/2017 19:59,21/01/2017 20:07,3022,3042,6206,One Way,Walk-up,28.66,51,20,5.81,4.48,7.19,True,False
17367043,960,06/01/2017 13:11,06/01/2017 13:27,3005,3076,5945,One Way,Walk-up,17.75,35,72,7.9,0.94,8.91,True,False
22688539,10980,20/03/2017 12:59,20/03/2017 16:02,3067,3000,6417,One Way,Walk-up,1.04,70,10,7.59,3.37,5.44,True,True
18666720,240,26/01/2017 20:25,26/01/2017 20:29,3022,3036,6522,One Way,Monthly Pass,8.87,28,41,14.01,2.43,8.83,False,False
20323541,10920,18/02/2017 17:25,18/02/2017 20:27,3031,3000,5859,One Way,Walk-up,5.07,78,60,14.93,4.14,6.86,False,True
20003726,3840,14/02/2017 12:42,14/02/2017 13:46,3077,3000,5981,One Way,Monthly Pass,1.55,57,51,13.8,4.56,7.4,False,True
19502601,540,06/02/2017 16:37,06/02/2017 16:46,3048,3062,6118,One Way,Monthly Pass,3.74,62,19,13.94,4.71,5.97,False,False
17780332,1260,12/01/2017 18:16,12/01/2017 18:37,3035,3067,5795,One Way,Monthly Pass,23.65,95,32,14.7,2.06,8.3,True,True
21578707,53280,07/03/2017 17:12,08/03/2017 8:00,3067,3000,6621,One Way,Walk-up,17.16,54,24,8.86,0.99,7.41,True,False
21219526,360,03/03/2017 20:40,03/03/2017 20:46,3008,3064,5799,One Way,Monthly Pass,24.44,56,83,13.58,2.62,6.6,True,True
18847466,480,29/01/2017 15:00,29/01/2017 15:08,3008,3007,6494,One Way,Flex Pass,4.47,55,47,12.59,4.45,6.34,True,False
20248011,31260,17/02/2017 11:16,17/02/2017 19:57,3064,3000,5993,One Way,Monthly Pass,18.1,56,67,13.06,2.81,7.89,True,True
21107083,360,02/03/2017 9:07,02/03/2017 9:13,3074,3076,5994,One Way,Monthly Pass,4.44,92,24,12.74,0.78,6.77,False,True
22057847,2280,13/03/2017 22:18,13/03/2017 22:56,3031,3031,6016,Round Trip,Walk-up,6.46,44,35,9.46,4.92,6.53,False,False
18481916,540,23/01/2017 18:47,23/01/2017 18:56,3014,3022,5781,One Way,Monthly Pass,19.69,27,28,13.67,4.72,9.75,False,True
23516186,780,30/03/2017 7:20,30/03/2017 7:33,3063,3011,6332,One Way,Walk-up,12.25,32,73,12.27,3.86,7.69,False,False
20373558,1380,19/02/2017 14:18,19/02/2017 14:41,3069,3059,6616,One Way,Walk-up,24.27,43,22,8.51,0.33,8.63,False,True
23009283,1020,24/03/2017 13:30,24/03/2017 13:47,3022,3014,6289,One Way,Walk-up,21.33,50,16,5.31,1.69,9.44,False,False
19170245,300,02/02/2017 15:03,02/02/2017 15:08,3049,3042,5881,One Way,Monthly Pass,12.49,28,93,6.71,3.48,8.88,False,False
20449751,420,20/02/2017 17:18,20/02/2017 17:25,3068,3026,6332,One Way,Monthly Pass,14.48,18,80,6.37,2.94,9.22,True,False
23190718,5640,26/03/2017 14:26,26/03/2017 16:00,3039,3039,6379,Round Trip,Walk-up,6.37,91,12,10.5,0.32,7.65,True,False
17891794,60,14/01/2017 14:28,14/01/2017 14:29,3023,3023,5928,Round Trip,Monthly Pass,22.39,73,67,7.47,4.15,8.35,True,True
20505408,600,21/02/2017 15:52,21/02/2017 16:02,3007,3023,6100,One Way,Monthly Pass,5.92,49,7,13.51,4.3,7.55,False,False
20148206,1260,16/02/2017 11:49,16/02/2017 12:10,3075,3000,5830,One Way,Monthly Pass,26.04,42,24,5.5,4.73,8.2,False,True
22506337,3840,18/03/2017 16:29,18/03/2017 17:33,3014,3023,6209,One Way,Walk-up,2.08,28,59,13.67,1.93,5.37,False,False
17846146,1140,13/01/2017 20:36,13/01/2017 20:55,3054,3038,6681,One Way,Walk-up,18.71,84,52,9.48,3.25,9.36,False,True
17187712,240,03/01/2017 6:32,03/01/2017 6:36,3011,3008,6031,One Way,Monthly Pass,24.07,38,20,10.66,3.18,7.88,True,True
21650620,780,09/03/2017 6:45,09/03/2017 6:58,3014,3019,5860,One Way,Monthly Pass,10.62,97,64,10.52,4.33,5.22,True,False
20180778,300,16/02/2017 22:22,16/02/2017 22:27,3038,3023,6613,One Way,Monthly Pass,7.42,59,28,14.58,2.65,9.97,True,True
21523699,12120,07/03/2017 12:51,07/03/2017 16:13,3048,3000,6618,One Way,Walk-up,4.12,33,53,10.99,2.95,7.51,True,True
17262413,12960,04/01/2017 14:09,04/01/2017 17:45,3035,3000,6095,One Way,Walk-up,11.32,23,47,13.77,3.87,9.34,True,False
21133569,86400,01/03/2017 16:48,02/03/2017 17:42,3014,3000,5862,One Way,Walk-up,26.55,61,66,7.81,2.5,7.87,True,False
20065644,1140,15/02/2017 8:49,15/02/2017 9:08,3036,3036,6219,Round Trip,Walk-up,21.27,57,67,5.76,3.3,6.79,True,False
20885837,79620,26/02/2017 13:07,27/02/2017 11:14,3066,3000,5977,One Way,Walk-up,23.83,88,69,6.95,3.42,9.85,True,True
19863558,420,12/02/2017 10:50,12/02/2017 10:57,3063,3062,6072,One Way,Monthly Pass,0.61,32,65,7.18,3.66,8.07,True,False
20998155,60,28/02/2017 22:28,28/02/2017 22:29,3035,3035,6368,Round Trip,Walk-up,15.71,88,99,5.08,4.67,7.98,False,False
22779817,300,21/03/2017 17:40,21/03/2017 17:45,3034,3005,6631,One Way,Flex Pass,12.24,79,70,14.73,2.83,7.25,False,True
17713936,1380,11/01/2017 17:39,11/01/2017 18:02,3031,3000,5830,One Way,Walk-up,19.56,78,84,7.41,4.08,9.66,False,False
19349745,1260,04/02/2017 17:19,04/02/2017 17:40,3047,3054,5853,One Way,Walk-up,20.1,48,83,14.87,1.54,8.74,False,False
17716798,840,11/01/2017 19:34,11/01/2017 19:48,3022,3075,6132,One Way,Monthly Pass,0.57,97,45,8.52,3.08,9.67,True,False
19856358,960,12/02/2017 7:42,12/02/2017 7:58,3018,3066,6621,One Way,Monthly Pass,12.65,85,62,5.49,0.33,8.14,False,False
20507965,900,21/02/2017 17:27,21/02/2017 17:42,3069,3047,6575,One Way,Monthly Pass,16.55,76,8,12.07,4.08,7.63,False,True
17521430,2940,08/01/2017 21:04,08/01/2017 21:53,3035,3035,6377,Round Trip,Walk-up,26.67,46,25,14.06,1.08,8.4,True,True
21953606,900,12/03/2017 19:07,12/03/2017 19:22,3078,3027,6121,One Way,Flex Pass,24.34,46,81,12.15,3.26,8.71,False,False
23519943,480,30/03/2017 8:46,30/03/2017 8:54,3076,3027,6019,One Way,Walk-up,14.34,90,92,8.67,4.37,8.08,False,True
20317155,840,18/02/2017 17:57,18/02/2017 18:11,3056,3064,6288,One Way,Monthly Pass,26.37,10,70,9.65,1.85,6.59,False,False
22416690,900,17/03/2017 18:06,17/03/2017 18:21,3014,3037,5877,One Way,Flex Pass,8.42,98,79,11.67,1.09,7.7,False,False
22202985,180,15/03/2017 12:39,15/03/2017 12:42,3031,3006,6604,One Way,Monthly Pass,16.75,95,64,8.74,2.94,9.55,True,True
20634206,240,23/02/2017 22:16,23/02/2017 22:20,3005,3063,6138,One Way,Monthly Pass,16.53,70,44,7.32,3.88,7.84,True,True
22090796,40560,13/03/2017 20:05,14/03/2017 7:21,3064,3022,6603,One Way,Walk-up,20.4,35,28,14.71,3.44,6.99,False,True
18774304,4200,28/01/2017 12:03,28/01/2017 13:13,3007,3020,6456,One Way,Walk-up,22.0,37,30,8.32,4.46,6.05,True,False
22830013,120,22/03/2017 7:04,22/03/2017 7:06,3062,3023,6645,One Way,Monthly Pass,1.84,67,24,8.23,3.62,5.24,True,False
20446877,240,20/02/2017 16:47,20/02/2017 16:51,3036,3022,6018,One Way,Flex Pass,1.94,29,83,7.25,3.08,5.34,False,True
20093852,720,15/02/2017 18:14,15/02/2017 18:26,3022,3031,6064,One Way,Monthly Pass,21.68,84,57,8.93,2.6,8.33,False,True
23552779,180,30/03/2017 18:26,30/03/2017 18:29,3046,3031,6143,One Way,Monthly Pass,1.24,73,45,12.4,1.06,9.27,False,False
