id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed,profile_collection_moment,latest_profile_change
id_36560,46,technician,married,secondary,no,336.0,no,no,cellular,4,may,433.0,1.0,76.0,1,success,1,09/07/2018,05/10/2019
id_10556,33,admin.,single,secondary,no,-33.0,no,yes,cellular,9,feb,77.0,4.0,182.0,5,failure,0,22/04/2018,08/12/2020
id_22816,35,admin.,single,tertiary,no,267.0,yes,no,cellular,1,jun,312.0,1.0,237.0,2,failure,1,30/04/2018,20/06/2020
id_6717,43,services,divorced,secondary,no,130.0,yes,no,cellular,14,may,246.0,1.0,371.0,1,failure,0,21/07/2018,10/01/2020
id_27897,53,technician,married,tertiary,no,1317.0,no,no,cellular,28,jul,328.0,1.0,91.0,2,success,1,10/09/2018,19/03/2019
id_41675,18,student,single,secondary,no,213.0,no,no,telephone,4,feb,133.0,2.0,174.0,1,failure,0,24/07/2018,23/09/2019
id_40395,29,unemployed,single,secondary,no,2420.0,no,no,cellular,12,nov,110.0,1.0,279.0,1,failure,1,11/07/2018,19/09/2020
id_24886,45,blue-collar,married,secondary,no,4007.0,no,no,cellular,3,feb,393.0,5.0,217.0,5,other,0,04/03/2018,19/08/2019
id_39607,38,technician,single,secondary,no,1685.0,yes,no,cellular,8,may,304.0,1.0,368.0,1,failure,0,05/08/2018,29/12/2020
id_490,49,blue-collar,married,primary,no,432.0,no,no,cellular,14,may,349.0,3.0,371.0,8,failure,0,20/12/2018,17/12/2020
id_36506,23,student,single,secondary,no,618.0,no,no,cellular,22,may,206.0,1.0,94.0,1,success,1,20/07/2018,22/08/2020
id_34190,36,services,divorced,secondary,no,222.0,yes,no,cellular,14,may,146.0,1.0,360.0,1,failure,0,07/01/2018,15/06/2019
id_9148,24,student,single,tertiary,no,935.0,yes,no,cellular,14,may,32.0,1.0,352.0,1,other,0,21/08/2018,05/01/2020
id_9974,43,admin.,single,secondary,no,372.0,no,yes,cellular,5,feb,207.0,2.0,199.0,4,failure,0,05/02/2018,19/12/2020
id_1041,39,admin.,single,secondary,no,859.0,no,no,cellular,20,nov,88.0,1.0,122.0,2,failure,0,03/04/2018,11/06/2019
id_4558,52,blue-collar,married,primary,no,864.0,no,no,cellular,19,nov,185.0,1.0,189.0,2,other,0,15/08/2018,18/08/2020
id_26992,47,admin.,divorced,secondary,no,-1.0,yes,no,cellular,20,apr,19.0,5.0,318.0,10,other,0,07/02/2018,28/09/2020
id_11653,69,retired,married,primary,no,4655.0,no,no,cellular,22,dec,306.0,3.0,309.0,5,success,1,28/07/2018,08/11/2019
id_37432,41,management,married,secondary,no,754.0,no,yes,cellular,21,nov,442.0,1.0,157.0,1,failure,0,09/04/2018,27/11/2020
id_42422,55,technician,divorced,secondary,no,1255.0,yes,no,cellular,11,may,98.0,1.0,350.0,1,failure,0,13/06/2018,31/07/2020
id_25340,34,technician,divorced,secondary,no,137.0,yes,no,cellular,6,may,850.0,1.0,364.0,3,failure,1,30/09/2018,14/08/2019
id_18668,31,student,single,secondary,no,3513.0,no,no,cellular,6,oct,306.0,1.0,96.0,1,success,1,14/12/2018,05/10/2020
id_1272,59,blue-collar,married,primary,no,97.0,yes,no,cellular,5,feb,24.0,1.0,261.0,3,failure,0,20/11/2018,27/12/2020
id_3377,38,admin.,single,secondary,no,2.0,yes,yes,telephone,7,may,62.0,1.0,168.0,3,failure,0,01/05/2018,24/05/2020
id_118,35,management,single,tertiary,no,721.0,yes,no,cellular,18,oct,87.0,1.0,111.0,4,success,0,26/11/2018,12/09/2020
id_40725,33,self-employed,married,tertiary,no,503.0,no,no,cellular,3,nov,234.0,1.0,70.0,2,failure,1,27/11/2018,08/02/2019
id_25765,44,blue-collar,married,primary,no,2523.0,yes,no,cellular,16,apr,276.0,2.0,146.0,9,other,0,22/09/2018,27/11/2020
id_25075,28,management,married,tertiary,no,1529.0,yes,no,cellular,15,may,200.0,1.0,367.0,4,failure,0,10/04/2018,11/03/2020
id_43816,29,management,single,tertiary,no,698.0,no,no,cellular,7,aug,138.0,1.0,99.0,3,failure,0,10/05/2018,29/03/2020
id_23312,50,admin.,divorced,tertiary,no,65.0,yes,no,cellular,10,mar,156.0,1.0,478.0,2,failure,0,15/11/2018,04/10/2020
id_32286,49,technician,married,secondary,no,1736.0,yes,no,cellular,13,sep,511.0,1.0,490.0,1,failure,0,26/01/2018,09/04/2019
id_4263,56,technician,married,secondary,no,274.0,yes,no,cellular,29,jan,103.0,3.0,183.0,3,failure,0,10/12/2018,01/06/2019
id_24061,39,unemployed,single,tertiary,no,99.0,yes,yes,cellular,2,feb,73.0,1.0,252.0,1,failure,0,28/04/2018,18/06/2020
id_13745,29,technician,married,secondary,no,819.0,yes,no,cellular,21,nov,217.0,3.0,91.0,4,failure,0,02/12/2018,31/03/2020
id_36116,32,unemployed,single,tertiary,no,4085.0,no,no,telephone,14,jun,208.0,1.0,459.0,17,other,0,16/12/2018,12/03/2020
id_33548,44,technician,married,secondary,no,76.0,no,yes,cellular,17,nov,64.0,1.0,145.0,1,failure,0,20/04/2018,27/12/2020
id_32348,58,blue-collar,married,primary,no,3107.0,no,no,cellular,29,jun,291.0,1.0,287.0,4,success,1,04/06/2018,03/08/2020
id_13394,69,retired,divorced,primary,no,481.0,no,no,telephone,14,jan,372.0,1.0,196.0,2,success,1,06/04/2018,07/04/2020
id_28152,39,technician,married,tertiary,no,527.0,yes,no,cellular,20,apr,412.0,2.0,285.0,1,failure,0,20/08/2018,10/09/2020
id_5991,50,services,married,primary,no,1.0,yes,no,cellular,6,may,461.0,2.0,166.0,3,failure,0,22/03/2018,25/01/2020
id_40180,41,management,married,tertiary,no,1988.0,no,no,cellular,19,nov,54.0,1.0,174.0,1,failure,0,17/05/2018,09/05/2019
id_28616,37,management,married,tertiary,no,203.0,no,no,cellular,21,oct,756.0,1.0,90.0,5,success,1,29/08/2018,24/04/2020
id_11749,31,self-employed,married,tertiary,no,214.0,yes,no,cellular,5,may,103.0,1.0,167.0,1,failure,0,05/08/2018,29/02/2020
id_27141,38,admin.,single,secondary,no,240.0,yes,yes,cellular,12,aug,264.0,2.0,117.0,4,failure,0,18/02/2018,28/06/2020
id_45125,37,blue-collar,married,primary,no,-164.0,yes,no,cellular,15,may,178.0,3.0,359.0,1,failure,0,15/11/2018,22/05/2020
id_43909,31,services,single,secondary,no,1850.0,no,no,telephone,25,feb,371.0,1.0,204.0,3,other,0,20/11/2018,06/07/2020
id_21052,43,self-employed,married,tertiary,no,3153.0,no,no,cellular,21,apr,380.0,2.0,330.0,17,other,0,06/10/2018,29/03/2019
id_27313,49,housemaid,single,secondary,no,17019.0,no,no,cellular,26,may,376.0,2.0,97.0,4,other,0,15/08/2018,22/04/2020
id_28220,41,unemployed,married,secondary,no,-3.0,yes,no,cellular,19,nov,319.0,1.0,183.0,1,failure,0,27/11/2018,17/11/2020
id_1625,33,technician,single,unknown,no,10600.0,no,no,cellular,5,feb,183.0,1.0,267.0,2,failure,0,11/02/2018,08/06/2019
id_10356,47,management,married,tertiary,no,-3.0,no,no,cellular,18,nov,733.0,2.0,110.0,3,other,1,02/01/2018,21/04/2020
id_35231,29,blue-collar,married,secondary,no,15.0,yes,yes,cellular,14,may,518.0,1.0,370.0,2,failure,0,16/01/2018,25/03/2020
id_13054,36,self-employed,divorced,secondary,no,-42.0,yes,no,cellular,12,may,176.0,1.0,175.0,2,failure,0,02/07/2018,03/07/2020
id_14428,57,unemployed,divorced,secondary,no,7465.0,no,no,cellular,22,feb,293.0,1.0,130.0,1,failure,0,21/09/2018,12/08/2019
id_16232,30,services,single,secondary,yes,-263.0,yes,no,cellular,29,jan,1153.0,2.0,255.0,1,other,0,27/10/2018,07/06/2019
id_28063,52,unknown,married,secondary,no,1159.0,no,no,cellular,12,jul,289.0,1.0,412.0,2,failure,0,21/05/2018,20/01/2019
id_15935,24,management,single,tertiary,no,1843.0,no,no,cellular,1,jun,227.0,1.0,28.0,8,other,1,28/04/2018,08/09/2019
id_41969,53,admin.,married,secondary,no,983.0,yes,no,cellular,16,apr,157.0,1.0,336.0,1,other,0,12/10/2018,06/10/2019
id_44666,78,retired,married,primary,no,2589.0,no,no,telephone,15,feb,104.0,5.0,94.0,15,success,0,17/06/2018,01/01/2019
id_2046,52,management,married,tertiary,no,350.0,no,no,cellular,12,nov,147.0,2.0,192.0,3,failure,1,11/10/2018,15/06/2020
id_25524,36,admin.,single,secondary,no,301.0,no,no,cellular,24,sep,191.0,2.0,190.0,10,other,1,26/01/2018,09/10/2019
id_38183,36,housemaid,divorced,secondary,no,68.0,no,no,cellular,27,jan,167.0,4.0,92.0,4,success,1,26/02/2018,18/07/2019
id_42740,28,technician,single,unknown,no,879.0,yes,no,cellular,15,may,177.0,3.0,298.0,3,other,0,30/03/2018,30/01/2019
id_14002,34,management,single,tertiary,no,1340.0,yes,no,cellular,29,jan,262.0,1.0,262.0,3,failure,0,19/04/2018,04/07/2019
id_41350,57,management,married,tertiary,no,259.0,no,no,cellular,10,dec,402.0,1.0,188.0,3,success,1,24/11/2018,29/12/2020
id_16078,40,housemaid,divorced,primary,no,20.0,yes,no,cellular,18,nov,250.0,3.0,126.0,4,other,0,17/04/2018,12/06/2020
id_5349,63,retired,married,primary,no,3631.0,no,no,cellular,2,feb,488.0,1.0,172.0,2,other,1,28/01/2018,07/04/2019
id_39791,41,blue-collar,married,primary,no,558.0,yes,yes,cellular,16,apr,109.0,4.0,149.0,2,failure,0,05/06/2018,24/12/2020
id_40950,31,services,married,secondary,no,128.0,no,no,cellular,7,jul,135.0,1.0,152.0,1,other,0,24/04/2018,13/06/2019
id_9152,36,management,married,secondary,no,365.0,yes,yes,cellular,11,feb,84.0,1.0,209.0,1,failure,0,20/12/2018,05/01/2020
id_26407,35,technician,single,secondary,no,4642.0,yes,no,cellular,11,jan,504.0,3.0,270.0,40,other,0,25/04/2018,02/04/2019
id_36462,57,services,married,secondary,no,1573.0,yes,no,telephone,7,may,906.0,2.0,357.0,1,other,0,03/11/2018,28/02/2019
id_11094,37,management,single,tertiary,no,2458.0,yes,no,cellular,4,may,707.0,3.0,263.0,2,failure,1,21/01/2018,09/02/2020
id_4211,41,unemployed,single,tertiary,no,7967.0,no,no,cellular,3,sep,749.0,1.0,93.0,1,success,1,15/03/2018,28/12/2020
id_22737,42,services,divorced,secondary,no,280.0,yes,no,cellular,13,may,222.0,1.0,300.0,1,failure,0,20/05/2018,19/12/2019
id_43713,34,admin.,married,secondary,no,3483.0,yes,no,cellular,17,apr,319.0,2.0,319.0,1,failure,0,21/08/2018,31/03/2019
id_38984,35,technician,married,secondary,no,485.0,yes,no,cellular,16,aug,213.0,3.0,182.0,9,success,1,19/03/2018,14/10/2020
id_6029,60,management,married,tertiary,no,3400.0,no,no,cellular,30,oct,283.0,1.0,270.0,1,failure,1,31/01/2018,26/01/2019
id_7036,29,admin.,single,tertiary,no,258.0,no,no,cellular,4,jun,81.0,1.0,79.0,19,failure,0,21/02/2018,12/06/2019
id_18196,32,blue-collar,married,secondary,no,151.0,yes,no,cellular,29,apr,516.0,3.0,349.0,1,other,1,02/06/2018,30/10/2020
id_16871,40,management,married,tertiary,no,4.0,yes,no,cellular,8,may,93.0,1.0,360.0,1,failure,0,19/12/2018,16/09/2020
id_35435,37,services,single,secondary,no,156.0,yes,no,cellular,21,nov,183.0,1.0,168.0,2,failure,0,04/02/2018,19/05/2020
id_32727,39,housemaid,married,primary,no,4905.0,yes,no,cellular,11,may,266.0,1.0,356.0,1,failure,0,09/02/2018,07/07/2019
id_33500,57,technician,single,secondary,no,748.0,yes,no,cellular,15,may,31.0,8.0,177.0,5,failure,0,11/01/2018,23/02/2020
id_26784,39,management,married,tertiary,no,1271.0,yes,no,cellular,5,may,135.0,1.0,169.0,1,failure,0,09/06/2018,28/05/2019
id_2347,25,services,married,secondary,no,3.0,yes,no,cellular,5,may,329.0,1.0,355.0,6,failure,0,15/08/2018,26/01/2019
id_10563,56,retired,single,secondary,no,1637.0,no,yes,cellular,4,feb,83.0,6.0,274.0,4,failure,0,19/12/2018,02/02/2020
id_39361,32,management,married,tertiary,no,4763.0,yes,no,cellular,5,may,154.0,2.0,350.0,2,failure,0,15/03/2018,07/10/2020
id_35206,42,management,single,tertiary,no,253.0,no,no,cellular,1,feb,139.0,1.0,209.0,1,failure,0,22/01/2018,18/07/2020
id_5038,38,blue-collar,married,unknown,no,1183.0,yes,no,cellular,4,feb,715.0,2.0,189.0,2,success,1,19/03/2018,22/07/2020
id_17415,34,services,single,secondary,no,-195.0,yes,no,cellular,15,may,259.0,1.0,359.0,3,success,0,11/07/2018,22/07/2020
id_16876,30,self-employed,single,tertiary,no,655.0,no,no,cellular,23,sep,282.0,4.0,184.0,1,success,1,02/08/2018,13/02/2020
id_27646,61,retired,divorced,tertiary,no,3439.0,no,no,cellular,10,aug,249.0,1.0,185.0,2,success,1,26/05/2018,30/08/2019
id_36722,25,blue-collar,married,secondary,no,816.0,yes,yes,unknown,16,sep,33.0,1.0,778.0,41,other,0,24/02/2018,13/08/2019
id_28453,43,blue-collar,married,secondary,no,193.0,yes,no,cellular,13,may,143.0,5.0,176.0,1,other,0,26/03/2018,03/01/2020
id_34021,36,management,married,tertiary,no,272.0,yes,no,cellular,20,nov,302.0,1.0,188.0,1,success,0,04/08/2018,24/04/2020
id_27474,40,blue-collar,married,secondary,no,1385.0,yes,no,cellular,20,apr,94.0,4.0,340.0,4,success,0,25/08/2018,03/08/2020
id_29918,28,services,single,tertiary,no,127.0,yes,no,cellular,14,may,8.0,7.0,302.0,1,failure,0,22/02/2018,21/12/2020
id_6871,41,management,single,secondary,no,3687.0,yes,no,cellular,15,may,25.0,5.0,179.0,3,failure,0,15/08/2018,01/03/2020
id_42079,34,unemployed,single,secondary,no,195.0,yes,no,cellular,17,apr,52.0,1.0,336.0,1,failure,0,11/06/2018,22/11/2020
id_21505,60,management,married,primary,no,8329.0,no,no,cellular,18,jun,153.0,1.0,49.0,7,other,0,24/07/2018,04/10/2020
id_46,33,admin.,divorced,secondary,no,187.0,no,yes,cellular,6,feb,7.0,7.0,217.0,1,failure,0,29/05/2018,16/04/2019
id_29857,36,management,married,tertiary,no,5434.0,yes,yes,cellular,19,nov,406.0,1.0,183.0,1,failure,0,02/07/2018,16/07/2019
id_21638,33,management,single,tertiary,no,2979.0,yes,no,cellular,12,oct,286.0,1.0,102.0,1,failure,0,08/04/2018,14/03/2019
id_26982,45,blue-collar,single,primary,no,181.0,yes,no,cellular,7,may,172.0,1.0,343.0,2,failure,0,02/12/2018,29/12/2020
id_2369,32,entrepreneur,single,tertiary,no,299.0,yes,no,cellular,14,may,186.0,2.0,365.0,4,failure,0,24/09/2018,16/04/2019
id_32696,36,management,married,secondary,no,560.0,no,no,cellular,29,apr,456.0,1.0,398.0,1,success,1,26/05/2018,26/08/2020
id_32361,34,management,married,tertiary,no,2.0,no,no,cellular,15,jan,412.0,2.0,196.0,1,other,1,26/09/2018,07/10/2020
id_21487,33,technician,single,tertiary,no,2657.0,yes,no,cellular,19,aug,751.0,2.0,141.0,3,failure,1,15/08/2018,25/07/2020
id_24647,38,services,married,secondary,no,450.0,yes,no,cellular,18,nov,307.0,1.0,186.0,1,success,0,14/01/2018,13/08/2019
id_28222,35,services,married,unknown,no,622.0,no,no,cellular,12,aug,292.0,1.0,104.0,1,success,1,22/08/2018,28/10/2019
id_7596,43,management,married,tertiary,no,125.0,yes,no,cellular,20,apr,101.0,1.0,342.0,1,failure,0,02/07/2018,03/01/2020
id_26609,19,student,single,tertiary,no,1258.0,no,no,cellular,10,dec,190.0,1.0,156.0,1,failure,0,22/09/2018,23/05/2020
id_32786,51,management,divorced,tertiary,no,805.0,no,no,cellular,15,sep,104.0,1.0,103.0,3,success,1,08/12/2018,09/08/2020
id_16346,26,services,married,secondary,no,36.0,yes,no,cellular,18,may,0.0,5.0,355.0,3,other,0,21/03/2018,19/03/2019
id_5600,34,blue-collar,married,primary,no,218.0,yes,no,cellular,7,may,580.0,1.0,297.0,3,failure,0,29/06/2018,28/07/2020
id_34469,58,management,married,tertiary,no,477.0,yes,no,cellular,29,oct,387.0,1.0,520.0,1,other,1,04/02/2018,26/06/2020
id_12460,35,management,married,tertiary,no,435.0,yes,no,cellular,17,apr,28.0,1.0,345.0,1,failure,0,08/06/2018,04/08/2019
id_23501,36,technician,single,secondary,no,953.0,yes,no,cellular,30,jan,157.0,1.0,254.0,1,failure,0,26/11/2018,14/05/2019
id_42135,42,technician,married,secondary,no,759.0,yes,no,cellular,18,nov,150.0,5.0,127.0,5,failure,0,03/02/2018,04/06/2019
id_33220,29,student,single,secondary,no,5833.0,no,no,cellular,2,sep,269.0,2.0,493.0,2,failure,0,01/05/2018,09/03/2019
id_29157,42,admin.,married,secondary,no,213.0,yes,no,telephone,17,apr,405.0,2.0,324.0,24,failure,0,11/03/2018,10/12/2019
id_37316,47,management,married,secondary,no,269.0,no,no,cellular,3,jun,74.0,2.0,90.0,2,failure,0,27/03/2018,29/09/2019
id_39880,34,admin.,single,secondary,no,811.0,yes,no,cellular,8,apr,385.0,1.0,295.0,1,failure,0,21/05/2018,22/10/2019
id_20160,51,management,married,tertiary,no,583.0,no,no,cellular,17,nov,222.0,1.0,184.0,4,success,1,28/04/2018,11/11/2020
id_41349,29,technician,single,tertiary,no,55.0,no,no,cellular,30,oct,162.0,1.0,184.0,1,success,0,20/03/2018,01/01/2020
id_39505,32,blue-collar,single,secondary,no,443.0,yes,no,cellular,16,apr,233.0,1.0,330.0,2,failure,0,09/06/2018,30/05/2020
id_3809,31,blue-collar,married,primary,no,361.0,yes,yes,cellular,16,apr,122.0,1.0,148.0,1,failure,0,07/07/2018,12/09/2020
id_13904,31,technician,married,secondary,no,4.0,yes,no,cellular,3,aug,277.0,1.0,470.0,2,failure,1,29/11/2018,24/03/2020
id_26203,38,management,married,tertiary,no,540.0,yes,no,cellular,2,feb,331.0,2.0,262.0,275,other,0,25/01/2018,06/01/2020
id_2068,33,self-employed,single,tertiary,no,348.0,no,no,cellular,11,feb,361.0,1.0,183.0,1,success,1,30/10/2018,18/07/2020
id_23403,57,blue-collar,married,secondary,no,10049.0,no,no,cellular,21,nov,160.0,3.0,100.0,6,failure,0,13/06/2018,02/02/2020
id_19547,54,self-employed,married,secondary,no,12161.0,yes,no,cellular,8,apr,178.0,5.0,139.0,4,failure,0,17/02/2018,14/09/2019
id_35429,38,technician,single,secondary,no,-144.0,yes,no,cellular,14,may,94.0,2.0,349.0,7,failure,0,14/05/2018,10/06/2020
id_588,18,student,single,secondary,no,89.0,no,no,telephone,21,oct,620.0,1.0,181.0,4,other,0,20/07/2018,12/01/2020
id_9744,24,admin.,single,tertiary,no,317.0,no,yes,cellular,3,sep,162.0,1.0,93.0,3,success,0,05/11/2018,09/02/2020
id_21651,56,blue-collar,married,secondary,no,171.0,yes,no,cellular,3,feb,108.0,4.0,271.0,4,failure,0,03/12/2018,16/06/2019
id_42858,37,management,single,tertiary,no,3841.0,yes,no,cellular,24,sep,213.0,2.0,409.0,2,success,1,26/09/2018,07/12/2020
id_40595,44,entrepreneur,divorced,tertiary,no,151.0,yes,no,cellular,18,may,65.0,3.0,350.0,5,other,0,02/05/2018,01/01/2019
id_18830,39,services,married,secondary,no,699.0,yes,no,cellular,8,apr,310.0,1.0,300.0,1,failure,0,24/10/2018,25/08/2019
id_3378,53,technician,single,primary,no,147.0,yes,no,telephone,6,feb,142.0,2.0,9.0,2,other,0,03/09/2018,16/10/2020
id_10040,21,student,married,unknown,no,295.0,no,no,cellular,5,aug,365.0,2.0,93.0,1,failure,1,27/03/2018,06/02/2020
id_33644,50,entrepreneur,married,unknown,no,19849.0,no,no,cellular,18,nov,45.0,1.0,165.0,1,failure,0,27/08/2018,04/10/2020
id_40139,32,technician,married,secondary,no,2322.0,no,no,cellular,14,dec,437.0,1.0,175.0,2,failure,1,03/04/2018,08/03/2019
id_43733,38,management,single,tertiary,no,458.0,yes,no,cellular,19,feb,258.0,2.0,555.0,6,success,1,11/02/2018,30/12/2020
id_35040,36,blue-collar,married,secondary,no,730.0,yes,no,cellular,20,apr,35.0,5.0,328.0,8,other,0,10/01/2018,11/06/2019
id_29859,35,blue-collar,married,secondary,no,688.0,yes,yes,telephone,14,may,13.0,6.0,343.0,12,other,0,15/09/2018,28/06/2019
id_17751,29,management,single,tertiary,no,1354.0,no,no,cellular,11,mar,246.0,1.0,91.0,1,failure,0,17/04/2018,19/10/2020
id_41046,76,retired,married,primary,no,14208.0,no,no,cellular,26,oct,156.0,1.0,183.0,1,other,0,27/09/2018,03/03/2019
id_41461,36,blue-collar,married,primary,no,2285.0,yes,no,cellular,18,may,126.0,2.0,362.0,1,other,0,05/03/2018,14/05/2019
id_3402,63,retired,married,secondary,no,518.0,no,no,cellular,13,aug,207.0,3.0,183.0,4,success,1,03/08/2018,09/08/2020
id_45151,41,management,single,tertiary,no,1513.0,no,no,cellular,15,mar,161.0,2.0,124.0,1,failure,0,13/12/2018,17/12/2020
id_44482,53,admin.,divorced,secondary,no,-284.0,yes,no,cellular,14,may,52.0,4.0,352.0,2,failure,0,08/06/2018,27/10/2020
id_13166,34,housemaid,married,tertiary,no,1269.0,yes,no,cellular,15,may,321.0,5.0,179.0,4,failure,0,09/08/2018,26/06/2020
id_25077,39,student,single,secondary,no,595.0,yes,no,unknown,18,sep,37.0,1.0,107.0,2,success,0,28/01/2018,29/12/2020
id_38327,26,management,single,tertiary,no,1809.0,no,no,cellular,7,jul,259.0,2.0,433.0,1,success,1,21/09/2018,01/06/2019
id_7733,31,technician,married,secondary,no,240.0,yes,no,cellular,21,nov,300.0,2.0,95.0,8,failure,0,31/01/2018,15/08/2019
id_35371,37,blue-collar,married,secondary,no,1161.0,yes,no,cellular,11,may,304.0,3.0,173.0,7,failure,0,22/04/2018,18/11/2019
id_36303,62,blue-collar,married,secondary,no,180.0,no,no,cellular,14,jan,170.0,1.0,90.0,4,other,1,26/04/2018,26/06/2020
id_15216,47,blue-collar,married,primary,no,272.0,yes,yes,cellular,17,apr,251.0,1.0,343.0,1,failure,0,01/10/2018,20/09/2019
id_17326,69,retired,married,secondary,no,952.0,no,yes,cellular,12,mar,230.0,3.0,339.0,1,failure,1,12/07/2018,08/11/2020
id_16538,61,retired,married,primary,no,12068.0,no,no,telephone,29,apr,644.0,1.0,191.0,1,failure,1,25/03/2018,25/03/2019
id_28707,57,technician,married,secondary,no,1940.0,no,yes,cellular,26,feb,213.0,1.0,192.0,4,success,1,15/01/2018,16/01/2020
id_10915,41,management,married,primary,no,736.0,yes,yes,cellular,2,apr,382.0,2.0,258.0,3,failure,0,27/03/2018,20/06/2020
id_40004,32,management,single,tertiary,no,148.0,no,no,cellular,13,sep,69.0,3.0,96.0,5,success,0,06/01/2018,19/08/2019
id_38617,49,blue-collar,divorced,primary,no,156.0,yes,yes,cellular,9,apr,223.0,1.0,142.0,1,failure,0,29/11/2018,23/11/2020
id_6900,75,retired,divorced,primary,no,29083.0,no,no,cellular,30,jun,291.0,5.0,93.0,4,other,1,14/07/2018,19/09/2019
id_8317,23,services,married,secondary,no,42.0,yes,yes,cellular,4,feb,187.0,2.0,237.0,20,other,0,23/06/2018,20/05/2019
id_41737,34,technician,single,secondary,no,1767.0,yes,no,cellular,18,nov,283.0,1.0,182.0,1,failure,0,12/11/2018,02/01/2019
id_8945,31,technician,married,secondary,no,599.0,yes,no,cellular,28,jul,53.0,4.0,434.0,1,failure,0,26/10/2018,31/01/2020
id_33459,51,admin.,married,secondary,no,2690.0,no,no,cellular,17,may,330.0,2.0,159.0,2,other,0,08/01/2018,28/10/2019
id_27692,64,retired,married,tertiary,no,4692.0,yes,no,cellular,13,jan,108.0,1.0,90.0,1,failure,0,08/12/2018,24/06/2019
id_40028,36,blue-collar,single,secondary,no,2391.0,yes,no,cellular,20,apr,11.0,2.0,335.0,12,failure,0,31/05/2018,02/05/2019
id_25823,28,technician,single,secondary,no,1234.0,yes,no,cellular,4,sep,243.0,1.0,93.0,7,success,1,13/12/2018,30/01/2020
